5 digit NTD ID,AgencyID,Agency,Active,Reporter Type,UZA,UZA Name,Modes,TOS,2-Jan,2-Feb,2-Mar,2-Apr,2-May,2-Jun,2-Jul,2-Aug,2-Sep,2-Oct,2-Nov,2-Dec,3-Jan,3-Feb,3-Mar,3-Apr,3-May,3-Jun,3-Jul,3-Aug,3-Sep,3-Oct,3-Nov,3-Dec,4-Jan,4-Feb,4-Mar,4-Apr,4-May,4-Jun,4-Jul,4-Aug,4-Sep,4-Oct,4-Nov,4-Dec,5-Jan,5-Feb,5-Mar,5-Apr,5-May,5-Jun,5-Jul,5-Aug,5-Sep,5-Oct,5-Nov,5-Dec,6-Jan,6-Feb,6-Mar,6-Apr,6-May,6-Jun,6-Jul,6-Aug,6-Sep,6-Oct,6-Nov,6-Dec,7-Jan,7-Feb,7-Mar,7-Apr,7-May,7-Jun,7-Jul,7-Aug,7-Sep,7-Oct,7-Nov,7-Dec,8-Jan,8-Feb,8-Mar,8-Apr,8-May,8-Jun,8-Jul,8-Aug,8-Sep,8-Oct,8-Nov,8-Dec,9-Jan,9-Feb,9-Mar,9-Apr,9-May,9-Jun,9-Jul,9-Aug,9-Sep,9-Oct,9-Nov,9-Dec,10-Jan,10-Feb,10-Mar,10-Apr,10-May,10-Jun,10-Jul,10-Aug,10-Sep,10-Oct,10-Nov,10-Dec,11-Jan,11-Feb,11-Mar,11-Apr,11-May,11-Jun,11-Jul,11-Aug,11-Sep,11-Oct,11-Nov,11-Dec,12-Jan,12-Feb,12-Mar,12-Apr,12-May,12-Jun,12-Jul,12-Aug,12-Sep,12-Oct,12-Nov,12-Dec,13-Jan,13-Feb,13-Mar,13-Apr,13-May,13-Jun,13-Jul,13-Aug,13-Sep,13-Oct,13-Nov,13-Dec,14-Jan,14-Feb,14-Mar,14-Apr,14-May,14-Jun,14-Jul,14-Aug,14-Sep,14-Oct,14-Nov,14-Dec,15-Jan,15-Feb,15-Mar,15-Apr,15-May,15-Jun,15-Jul,15-Aug,15-Sep,15-Oct,15-Nov,15-Dec,16-Jan,16-Feb,16-Mar,16-Apr,16-May,16-Jun,16-Jul,16-Aug,16-Sep,16-Oct,16-Nov,16-Dec,17-Jan,17-Feb,17-Mar,17-Apr,17-May,17-Jun,17-Jul,17-Aug,17-Sep,17-Oct,17-Nov,17-Dec,18-Jan,18-Feb,18-Mar,18-Apr,18-May,18-Jun,18-Jul,18-Aug,18-Sep
2,2,Spokane Transit Authority,Active,Full Reporter,96,"Spokane, WA",DR,PT,"87,277","81,849","90,929","88,803","81,682","77,284","77,683","79,363","82,955","91,463","84,013","86,015","90,013","83,758","92,003","92,616","96,898","87,392","76,835","75,520","82,825","91,991","88,262","86,287","89,676","88,283","90,806","92,396","93,895","86,384","84,308","87,824","86,169","97,739","89,115","84,716","89,390","80,352","88,533","87,915","88,103","86,525","90,856","97,581","96,780","106,674","99,856","91,455","106,474","101,616","106,980","99,806","103,873","103,496","103,684","105,317","106,950","114,575","108,398","109,763","109,334","105,710","115,245","119,058","122,247","110,283","112,763","112,872","115,266","124,621","114,082","107,443","105,158","106,196","109,714","119,738","120,646","118,663","125,697","123,148","120,271","133,150","118,289","86,366","115,518","116,020","116,434","118,091","118,228","110,443","112,130","112,761","113,408","124,019","112,700","107,238","111,940","111,136","119,242","117,532","118,983","113,977","110,458","115,185","110,321","118,811","113,922","119,023","117,459","108,999","112,416","107,380","107,384","103,281","101,065","104,532","100,433","106,903","103,106","103,821","104,599","106,542","98,941","102,275","114,990","105,059","104,439","101,054","102,696","116,723","101,341","102,062","104,920","100,119","107,114","103,049","105,775","99,505","110,058","115,296","112,446","126,578","112,034","105,901","101,896","103,198","104,966","104,309","105,600","100,530","104,362","105,651","104,726","121,217","109,538","109,576","106,566","100,820","106,395","108,679","104,365","103,056","109,021","110,778","111,061","121,705","107,993","112,657","118,864","119,646","121,387","124,020","121,472","110,687","116,795","107,736","105,054","121,002","107,964","101,934","107,311","105,447","118,976","121,677","123,470","110,097","112,391","108,816","105,983","113,305","108,777","103,602","103,738","107,978","109,111","107,764","106,497","97,136","88,641","83,824","92,162"
2,2,Spokane Transit Authority,Active,Full Reporter,96,"Spokane, WA",MB,DO,"399,642","365,515","399,421","407,605","413,353","385,299","405,918","408,833","379,811","425,840","389,257","397,139","411,766","376,014","403,712","408,774","406,838","392,360","406,019","397,965","391,141","427,993","381,234","409,513","408,305","382,403","424,020","410,952","397,162","402,456","395,263","402,025","393,365","416,124","408,596","422,746","413,839","387,474","434,367","413,810","414,582","410,111","391,503","419,765","400,163","446,040","450,971","456,926","469,042","443,310","497,128","457,287","486,923","469,642","443,531","476,732","446,095","490,125","468,558","450,980","484,428","444,420","485,863","467,514","487,344","461,538","454,250","479,211","428,968","504,430","467,763","455,218","486,970","474,859","485,106","496,728","491,886","470,758","480,298","469,684","465,680","518,186","453,798","452,788","488,701","456,871","497,648","498,043","478,960","485,615","491,263","470,066","468,872","512,116","469,765","493,467","481,239","461,701","517,865","503,613","482,635","487,369","472,566","482,874","466,789","484,480","472,059","488,488","479,921","448,523","504,264","479,208","481,453","473,450","447,566","486,036","442,820","453,712","442,420","431,102","445,636","431,706","470,721","454,283","481,353","436,941","426,396","448,737","402,773","442,017","444,450","428,516","461,789","411,385","449,365","461,936","467,379","422,664","434,160","435,582","415,778","488,063","440,588","446,065","470,904","419,335","459,051","471,032","476,014","443,850","445,491","434,735","435,853","494,936","432,474","463,153","466,719","424,157","473,772","476,151","464,756","457,103","455,067","435,157","437,922","484,145","443,323","462,357","455,004","443,084","488,188","465,387","477,013","454,902","425,842","458,773","440,142","466,022","454,575","448,781","457,306","419,938","485,161","448,019","483,893","475,263","444,486","475,730","453,212","504,180","480,839","462,706","498,523","447,025","504,323","487,252","514,868","478,065","465,893","488,078","457,605"
2,2,Spokane Transit Authority,Active,Full Reporter,96,"Spokane, WA",VP,DO,"31,677","28,512","30,010","30,061","30,958","25,761","27,765","27,205","25,464","30,529","27,266","24,443","27,914","28,618","31,626","30,924","29,586","29,599","29,781","28,059","29,582","31,885","26,755","30,347","30,097","29,519","32,805","32,245","29,393","35,608","33,933","34,786","36,316","34,254","35,807","35,591","42,997","43,319","50,194","44,755","43,874","44,173","42,606","47,348","40,953","44,575","49,814","45,745","44,614","40,331","48,609","45,177","51,052","55,238","49,274","58,944","52,758","59,541","54,416","50,916","44,614","53,287","58,938","56,862","61,260","54,760","57,539","61,072","51,638","62,463","55,514","58,617","64,467","61,898","69,466","77,779","73,319","84,009","87,334","93,252","81,267","85,313","67,654","71,646","74,022","70,962","78,663","89,127","71,554","79,413","75,152","71,437","72,090","76,823","67,256","73,723","71,590","69,116","87,222","83,876","74,395","78,661","76,080","80,726","78,651","79,022","77,260","78,574","79,874","75,877","91,412","87,545","85,910","91,977","81,867","92,433","86,371","84,316","85,953","85,998","89,935","90,949","98,344","102,429","111,608","113,271","103,366","113,493","87,313","103,708","92,752","82,533","102,128","90,031","95,450","94,454","94,998","84,517","92,690","96,513","91,085","102,648","88,552","93,277","105,463","95,221","103,104","101,933","96,031","92,375","96,421","91,078","97,275","107,216","90,582","97,837","99,723","92,781","102,928","100,548","85,890","90,423","89,860","88,341","92,852","95,972","83,653","91,129","92,210","95,035","104,229","94,751","83,609","82,181","82,459","94,640","85,660","85,800","80,772","77,150","86,405","82,885","88,791","79,514","84,867","85,430","73,086","83,570","76,927","86,278","78,530","69,691","83,121","74,871","82,651","82,626","84,375","77,976","75,140","81,665","76,862"
3,3,Pierce County Transportation Benefit Area Authority,Active,Full Reporter,14,"Seattle, WA",DR,DO,"83,215","75,336","82,917","86,313","86,253","73,251","78,032","78,598","67,144","83,126","64,850","72,655","75,634","68,455","74,949","78,553","75,306","75,366","79,238","75,589","75,112","78,806","59,041","70,584","66,915","66,166","79,102","75,685","68,324","75,655","72,327","76,074","73,091","73,766","66,960","73,376","69,344","65,641","78,638","71,997","72,102","76,389","69,029","79,252","72,282","72,537","66,226","72,627","69,697","65,641","80,601","69,599","77,064","77,984","69,549","79,461","69,164","77,601","66,661","69,464","73,751","66,676","77,109","74,590","80,047","73,706","77,858","81,815","56,140","66,080","55,147","53,161","59,077","59,037","63,879","67,339","63,598","65,336","67,472","66,035","64,566","70,886","53,000","57,600","59,201","59,197","66,488","67,137","61,130","68,197","67,255","63,831","64,154","66,319","55,199","61,455","57,972","59,345","68,618","66,282","61,138","66,356","65,280","67,943","63,600","62,266","51,797","60,776","59,639","55,512","66,677","61,462","61,686","65,958","59,469","68,402","62,891","51,280","46,079","48,916","40,703","46,657","52,017","49,630","52,464","49,025","49,570","52,554","44,322","60,557","49,640","47,111","54,023","49,217","53,254","56,246","55,819","50,921","55,341","55,422","49,381","53,586","45,193","48,916","53,353","46,916","53,220","55,801","53,779","49,815","54,250","53,815","54,111","58,136","43,908","52,712","49,380","48,249","56,048","55,861","48,711","53,791","51,303","48,763","50,381","53,207","45,086","51,256","48,119","50,344","57,376","55,808","57,131","59,107","53,708","58,992","53,471","52,878","48,564","52,635","48,927","46,311","56,527","48,897","54,249","54,167","47,246","55,813","49,545","53,899","49,862","46,364","51,972","47,061","52,472","49,002","52,030","48,274","46,218","52,918","43,641"
3,3,Pierce County Transportation Benefit Area Authority,Active,Full Reporter,14,"Seattle, WA",DR,PT,"177,048","171,422","180,647","177,076","181,598","174,290","189,004","182,332","175,758","194,010","181,889","161,458","182,763","171,349","187,179","190,570","185,249","179,422","190,869","176,568","184,805","201,287","177,892","169,167","170,088","179,832","200,037","194,178","187,554","198,159","191,610","187,357","184,740","187,941","181,355","177,410","170,768","166,675","187,486","178,787","184,642","173,082","187,487","186,286","187,817","190,552","192,331","178,253","179,598","198,579","226,088","210,176","206,320","195,798","204,449","197,086","220,751","235,129","212,372","212,063","203,100","221,573","249,366","241,354","250,878","239,065","243,640","254,260","187,464","201,270","188,251","178,841","182,680","176,635","185,970","193,500","194,294","184,168","202,388","191,291","198,039","207,467","179,850","156,783","191,058","173,521","191,577","191,734","188,935","190,647","193,004","185,841","205,271","206,103","190,084","192,309","197,849","180,127","194,893","193,169","189,840","188,302","185,989","187,171","193,436","193,656","175,549","187,521","187,644","166,249","206,828","198,842","201,796","196,368","189,711","193,603","186,572","176,706","165,274","158,793","146,896","166,976","170,204","165,777","171,238","162,868","162,110","169,440","163,393","156,566","145,664","136,782","149,994","136,004","145,191","143,919","150,063","137,153","141,265","139,475","139,966","152,412","138,277","132,235","146,762","135,301","145,292","148,219","149,789","145,859","147,137","142,807","144,451","153,392","134,610","139,251","139,625","135,640","143,708","147,556","145,291","144,971","151,399","141,287","147,422","147,588","138,134","141,721","134,071","131,198","145,553","129,693","137,959","137,741","136,323","134,758","137,120","133,813","134,023","124,326","121,945","115,815","135,515","127,268","136,297","129,890","128,996","133,448","127,003","126,733","125,072","120,165","127,447","111,012","125,642","121,297","130,530","120,813","121,436","122,621","120,077"
3,3,Pierce County Transportation Benefit Area Authority,Active,Full Reporter,14,"Seattle, WA",MB,DO,"763,005","685,859","750,598","756,223","765,947","727,341","775,688","780,567","728,530","831,418","764,672","792,480","810,925","755,032","831,996","835,409","831,996","815,590","862,515","830,805","810,013","827,990","755,404","814,142","806,732","746,213","846,199","834,819","817,711","816,365","830,969","828,478","798,005","860,977","843,330","892,172","567,246","497,763","594,604","563,276","570,439","580,673","569,193","604,288","571,179","590,402","577,823","603,148","600,563","536,715","616,735","570,849","603,929","595,018","582,057","618,056","573,208","610,434","587,325","587,201","610,434","544,801","614,477","588,658","590,644","594,403","602,138","628,005","574,020","651,992","613,871","616,541","638,119","592,525","627,215","627,820","627,215","616,004","640,260","628,610","614,363","644,931","587,893","636,526","625,613","568,148","638,614","628,126","613,746","628,926","613,738","596,262","578,753","595,650","567,998","603,003","582,299","543,158","608,567","586,140","574,934","584,405","586,271","593,625","571,291","583,314","560,981","583,283","571,313","528,758","520,896","478,950","492,887","462,711","445,040","464,527","440,024","371,049","360,128","368,837","365,752","354,630","377,709","360,459","374,625","362,435","364,508","381,470","345,075","374,377","352,456","353,006","366,240","332,546","360,027","359,421","365,071","339,268","361,500","366,768","341,682","377,795","350,818","366,817","375,573","341,504","369,774","370,057","369,774","361,297","375,573","369,774","361,297","384,333","346,738","375,573","359,883","331,529","364,294","358,789","351,018","371,640","387,548","379,237","389,748","381,781","356,958","378,782","365,248","358,682","386,823","365,959","368,896","378,369","373,398","394,595","401,738","383,180","374,367","383,491","380,211","353,514","415,511","390,651","414,006","421,883","408,280","435,070","450,850","422,456","406,289","404,957","422,598","384,031","420,646","399,894","416,008","424,909","426,084","447,491","413,567"
3,3,Pierce County Transportation Benefit Area Authority,Active,Full Reporter,14,"Seattle, WA",VP,DO,"278,139","257,060","268,320","279,468","281,320","260,693","277,373","278,336","263,122","295,198","243,562","237,944","289,696","260,511","281,055","297,430","291,629","290,704","300,752","301,601","290,074","312,605","250,564","271,760","275,062","283,864","341,235","323,455","302,562","327,916","313,131","328,832","313,626","316,496","324,517","297,867","316,579","300,098","347,171","323,720","330,518","344,727","308,137","354,829","284,461","331,263","325,144","302,318","364,168","344,847","385,898","333,886","368,276","364,144","328,247","380,547","334,368","363,752","320,790","289,245","344,769","322,951","362,686","338,484","359,823","345,892","339,709","365,226","318,363","381,113","338,362","295,988","369,073","348,249","366,341","369,376","373,495","379,983","389,075","373,945","325,456","338,510","325,424","317,684","356,882","338,763","393,559","390,571","358,271","396,528","391,967","375,968","377,006","395,135","347,662","354,444","361,051","364,003","421,771","411,515","369,696","395,400","377,669","396,077","387,232","382,077","345,891","347,190","371,173","352,800","430,306","393,096","393,857","410,975","371,000","431,965","395,131","394,068","376,692","347,943","350,015","386,078","412,174","395,115","413,341","391,917","391,681","433,713","370,199","441,481","389,409","343,036","425,743","384,705","411,140","433,504","430,395","395,033","421,078","422,756","392,766","438,846","360,955","352,823","411,239","370,060","398,363","418,305","395,046","394,178","408,138","385,932","398,891","426,483","340,521","361,761","379,304","365,287","406,597","399,391","362,569","396,224","400,961","382,685","383,883","398,192","348,690","356,370","365,777","381,039","428,276","385,625","384,218","407,061","371,830","428,959","404,955","403,696","385,972","360,144","408,089","369,956","443,252","385,517","422,792","415,258","369,627","430,049","382,975","418,815","385,946","338,941","417,327","370,475","419,428","406,161","418,604","400,572","391,611","425,174","366,432"
5,5,Everett Transit,Active,Full Reporter,14,"Seattle, WA",DR,DO,"22,421","19,868","21,431","21,570","21,570","20,580","21,570","21,950","20,200","22,421","20,248","21,051","21,242","26,787","28,634","27,711","27,711","27,711","27,711","28,634","26,787","28,634","26,787","27,711","31,000","33,965","37,981","36,480","35,650","36,249","33,684","33,137","34,969","37,890","34,346","35,350","31,952","31,248","34,639","33,066","33,064","32,012","30,778","32,831","31,536","32,544","31,234","32,173","31,125","28,040","35,542","27,649","30,377","28,880","27,308","30,525","28,504","32,011","27,816","27,013","37,305","36,759","40,718","39,879","43,324","40,593","42,241","44,315","40,637","45,336","42,232","42,641","44,342","43,330","43,569","44,587","44,440","43,169","46,082","44,317","45,025","47,950","41,136","36,177","42,129","39,973","43,151","42,496","41,886","43,428","44,275","43,267","43,048","42,924","38,794","41,073","40,088","38,685","43,400","40,594","40,940","42,158","43,632","44,156","45,057","47,176","44,858","47,315","47,668","43,364","50,290","46,841","47,710","48,101","45,988","47,391","47,484","48,733","47,469","46,924","40,775","44,664","47,504","45,070","45,731","43,346","42,727","44,712","41,895","47,394","43,823","42,555","45,674","41,770","47,287","47,153","49,512","46,486","47,870","47,582","46,336","51,495","45,485","45,684","47,291","41,635","46,294","46,795","44,698","44,728","45,900","47,393","44,102","49,394","43,195","47,117","46,806","43,709","49,398","47,886","45,969","47,921","46,207","46,014","45,309","47,835","43,740","46,918","45,848","46,590","49,631","48,621","48,003","47,657","45,087","48,459","45,109","47,178","45,905","45,792","44,033","41,031","48,453","44,947","48,631","48,402","48,305","50,050","47,010","49,405","46,209","44,695","48,697","45,039","51,065","48,138","51,687","48,152","47,413","47,741","44,060"
5,5,Everett Transit,Active,Full Reporter,14,"Seattle, WA",MB,DO,"94,476","85,333","94,476","91,428","94,476","91,428","94,476","94,476","91,428","94,476","91,428","94,476","91,540","88,488","94,591","91,540","91,540","91,540","91,540","94,591","76,100","81,348","76,100","78,725","78,450","75,835","81,065","78,450","78,450","78,450","78,450","81,065","75,835","81,065","75,835","78,450","90,146","84,130","93,143","90,147","93,144","90,146","93,143","93,143","90,146","93,144","90,147","93,143","104,772","95,180","110,058","100,795","107,343","105,854","102,285","111,547","103,641","111,965","106,129","105,130","110,474","100,294","110,842","106,129","111,260","109,876","115,439","117,087","104,129","119,168","111,500","110,380","116,079","110,123","113,763","114,897","113,763","111,794","116,678","114,054","114,440","122,963","108,903","120,452","117,746","109,390","120,452","118,886","115,487","122,823","127,237","121,703","119,574","124,952","117,232","140,186","133,394","127,221","142,956","132,875","131,005","135,860","138,209","137,677","132,254","134,603","126,299","126,044","120,417","107,770","126,511","119,123","120,417","121,704","117,837","126,571","119,114","121,519","119,217","124,395","120,417","116,897","123,930","118,657","123,464","119,123","120,417","122,029","94,416","104,932","97,769","97,400","101,739","93,799","101,367","101,739","103,370","97,469","103,251","103,049","95,595","104,006","94,226","97,700","99,940","92,124","99,662","99,960","99,971","98,137","102,454","99,956","97,688","103,946","91,862","99,912","98,011","92,134","101,591","99,950","97,368","100,211","104,140","100,350","100,138","104,493","95,273","104,173","99,614","98,526","106,559","100,410","101,937","103,015","100,380","107,887","104,126","106,363","101,759","108,678","108,218","98,166","110,549","102,226","108,209","106,833","104,672","110,566","102,248","108,221","101,788","104,014","108,213","98,214","108,640","104,224","108,691","105,847","107,536","111,215",
6,6,Yakima Transit,Active,Full Reporter,248,"Yakima, WA",CB,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,"5,641","11,282","10,769","11,282","13,761","10,769","12,137","11,880","11,368","12,650","13,162","11,966","11,966","12,116","11,063","11,590","13,521","11,502","11,580","12,204","11,677","12,907","13,351","13,221","12,204","10,910","10,769","11,785","10,646","10,288","11,012","11,681","10,805","13,020","12,344","13,177","11,980","10,666","12,193","11,317","13,535","12,318","11,076","14,693","13,366","14,827","14,661","15,352","11,986","11,017","12,092","10,701"
6,6,Yakima Transit,Active,Full Reporter,248,"Yakima, WA",DR,PT,,,,,,,,,,,,,"15,713","13,444","16,640","19,196","19,378","17,562","18,243","17,245","17,729","17,585","16,099","16,179","26,753","24,668","32,691","25,119","26,313","27,455",0,0,0,0,0,0,"23,589","25,239","29,336","24,746","24,142","24,523","23,349","27,757","27,502","28,518","25,549","25,305","19,614","18,628","20,602","18,093","19,035","16,739","16,756","17,544","16,566","19,945","18,953","17,317","18,737","17,321","18,659","25,299","25,120","25,205","25,608","26,697","25,408","27,438","26,603","25,571","31,516","30,443","30,218","32,128","32,777","31,983","33,263","32,067","33,403","35,562","29,426","29,605","25,692","22,826","25,992","26,586","24,586","25,128","23,894","24,718","25,863","26,117","23,424","25,216","34,462","33,061","36,587","34,235","33,437","32,947","32,315","34,530","35,375","36,607","35,010","34,521","36,958","35,344","37,587","35,378","36,116","37,433","34,661","37,701","35,372","34,876","32,357","31,737","35,260","32,028","31,990","27,540","30,900","29,764","34,231","36,574","37,423","36,524","34,001","35,748","36,597","35,450","32,682","35,038","34,031","34,947","32,683","31,571","32,859","33,660","30,252","30,995","35,407","29,790","34,443","34,530","33,889","34,351","34,153","31,339","30,835","33,634","26,889","33,700","32,462","27,541","30,419","30,442","28,894","32,839","32,387","31,543","29,439","31,944","28,297","32,401","28,042","31,590","32,102","32,571","31,093","32,308","29,806","31,164","31,030","29,949","29,732","32,163","28,569","27,022","33,366","31,926","30,674","29,708","29,228","28,125","27,541","26,484","26,711","25,999","27,839","24,933","28,957","26,244","25,264","22,896","25,304","26,662","23,446"
6,6,Yakima Transit,Active,Full Reporter,248,"Yakima, WA",MB,DO,,,,,,,,,,,,,"54,136","49,351","53,748","55,038","53,925","53,963","55,326","56,367","56,162","61,073","49,773","58,572","55,999","52,436","61,069","58,602","54,747","58,672",0,0,0,0,0,0,"55,395","52,855","61,064","57,355","56,183","61,351","61,019","68,090","61,455","62,562","59,365","65,117","62,187","57,802","66,305","59,824","64,041","63,788","59,656","66,827","60,360","65,027","60,273","61,839","64,196","58,737","66,342","62,383","64,934","63,583","67,984","74,099","63,504","74,169","66,217","67,501","70,793","67,751","70,406","71,754","70,248","68,724","71,677","70,194","68,229","74,932","62,277","63,185","60,942","56,928","62,991","62,799","59,120","60,997","63,227","61,420","60,592","65,339","56,473","63,075","58,050","57,130","71,056","68,208","63,855","67,951","68,341","68,047","64,799","65,287","61,539","65,210","60,667","58,644","67,022","64,630","64,489","66,195","62,657","70,812","66,291","68,383","64,180","68,394","66,408","64,707","69,813","65,725","68,562","66,869","66,473","71,072","62,144","71,334","63,029","64,719","64,490","58,903","63,085","61,270","61,650","56,646","61,140","62,761","59,575","64,866","55,064","59,832","56,416","51,776","58,546","58,767","58,376","57,527","59,675","58,959","58,051","61,847","51,272","59,571","56,072","52,412","60,132","59,467","56,702","59,288","59,303","58,858","57,713","61,458","53,085","59,454","52,692","47,321","66,454","57,015","70,347","75,801","70,750","75,878","70,595","73,824","68,274","74,719","57,419","52,644","62,139","56,843","59,815","59,637","56,576","61,819","69,488","60,430","55,005","56,766",,,,,,,,,
6,6,Yakima Transit,Active,Full Reporter,248,"Yakima, WA",VP,DO,,,,,,,,,,,,,"16,884","15,946","17,822","16,189","18,073","15,302","17,309","17,211","17,143","19,516","16,963","19,424","19,805","18,807","25,901",0,0,0,0,0,0,0,0,0,"23,696","22,868","26,464","21,916","22,260","23,399","19,960","24,568","20,661","22,105","21,526","19,037","20,103","18,196","21,708","19,480","20,705","26,576","24,401","25,780","22,836","26,880","21,858","20,438","29,996","30,712","34,091","31,674","32,247","30,269","29,703","37,767","33,028","40,248","26,407","25,439","35,074","33,386","37,513","39,972","43,155","45,929","54,899","52,297","50,158","52,528","41,819","42,140","42,735","37,979","40,323","40,179","35,097","42,310","40,897","40,069","37,212","38,490","34,949","39,240","35,580","36,657","44,461","43,575","41,681","48,440","44,449","52,906","49,505","50,064","46,644","48,298","50,247","45,069","55,469","47,880","58,348","63,516","54,222","60,760","49,248","50,189","45,919","39,210","40,052","45,298","48,214","48,584","51,069","49,060","49,044","52,936","45,541","59,819","45,944","40,874","51,980","46,784","46,077","47,896","44,792","39,184","42,538","41,921","36,456","40,637","33,128","31,608","32,597","30,078","32,885","32,957","30,756","33,922","37,425","32,234","32,786","35,257","27,893","30,065","30,141","29,822","35,327","34,486","28,723","32,850","28,548","27,784","28,246","27,990","24,620","26,801","23,330","24,517","27,812","23,387","24,649","26,644","21,826","28,783","23,025","23,195","22,499","19,382","22,499","23,119","27,123","23,867","23,812","21,315","21,568","24,559","21,935","25,865","24,122","21,054","31,529","24,734","27,512","27,874","27,765","25,359","25,785","25,318",
7,7,Lane Transit District,Active,Full Reporter,151,"Eugene, OR",DR,PT,"57,733","53,830","58,093","58,067","63,434","57,835","59,145","59,983","58,275","65,549","57,692","50,211","60,447","57,985","58,436","61,543","62,203","59,706","64,507","61,326","56,585","68,981","56,742","55,681","55,274","61,028","65,603","65,635","65,856","63,108","62,595","64,030","65,747","70,451","64,379","62,342","64,333","61,428","69,563","68,603","69,622","70,738","66,550","73,968","72,239","75,977","72,342","68,135","76,516","75,229","80,119","78,011","85,061","82,727","75,857","81,878","84,463","87,345","83,761","76,228","80,791","81,052","87,905","87,365","92,978","86,775","84,398","93,442","87,365","101,133","89,709","78,276","87,830","93,266","97,034","99,373","99,500","84,490","99,758","97,386","95,973","99,500","88,127","84,301","95,527","89,469","99,380","102,223","94,940","97,558","104,572","96,285","95,068","103,539","94,166","99,200","104,958","102,187","114,213","114,672","106,976","106,392","113,412","106,654","110,050","112,215","101,878","103,912","109,811","102,626","116,226","116,751","112,817","113,403","103,648","114,849","112,623","114,357","106,897","105,295","109,875","115,305","110,492","122,938","123,657","118,214","116,677","123,820","110,459","133,035","117,926","106,138","127,682","117,916","121,282","122,283","125,904","116,753","119,782","124,752","116,141","135,266","117,844","97,198","128,227","111,471","125,417","132,641","132,736","127,280","130,196","128,361","126,170","138,417","115,971","116,721","128,810","119,028","126,864","135,100","124,363","111,826","130,071","121,962","120,465","130,593","114,563","111,337","117,594","122,323","127,352","125,091","119,153","122,049","95,471","105,850","104,677","103,738","99,592","90,043","95,870","102,248","109,698","106,432","110,413","109,165","74,790","77,270","72,958","85,101","80,137","73,235","79,186","72,439","79,722","76,183","83,568","85,359","78,677","78,532","72,565"
7,7,Lane Transit District,Active,Full Reporter,151,"Eugene, OR",DT,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78,418","61,836","79,268","63,977","60,898","61,164","63,572","61,693","76,186","67,069","71,064","76,416","61,977","65,919","84,004","68,793","80,882","82,492","66,229","84,631","76,802","73,803","98,295","77,377","82,524","73,805","83,543","74,374","98,084","65,109","81,171","130,567","117,126","158,341","139,730","120,308","171,164","145,739","163,215","166,539","319,938","188,516","253,923","212,319","221,312","239,242","220,902","192,658","265,413","260,535","235,623","308,866","246,216","249,905","343,454","288,948","261,794","393,696","299,720","349,873","275,918","262,824","248,253","386,768","304,871","380,535","287,497","292,841","334,645","347,473","242,360","369,154","235,374","319,140","396,324","319,206","333,808","436,450","215,907","242,092","223,092","247,850","234,717","232,307","267,222","232,525","256,340","239,542","247,076","230,578","236,321","251,022","227,705"
7,7,Lane Transit District,Active,Full Reporter,151,"Eugene, OR",MB,DO,"342,294","295,906","293,630","280,846","280,807","279,301","257,343","268,501","262,031","275,617","259,160","260,406","257,171","248,624","268,664","270,940","267,416","253,438","239,051","256,576","252,519","272,854","261,534","251,751","265,243","240,547","274,868","265,550","254,814","260,931","266,375","260,251","272,860","307,243","277,445","247,550","275,523","264,907","239,590","307,798","301,389","282,978","283,861","342,317","264,340","269,786","271,361","274,587","269,345","251,798","283,259","266,744","283,463","255,615","245,664","262,752","250,303","271,057","254,776","260,270","267,162","251,661","281,309","253,974","263,497","226,215","220,000","226,913","208,059","285,948","283,904","282,894","300,521","295,388","303,760","302,568","311,876","287,053","300,526","292,000","299,107","318,442","277,522","290,530","301,798","272,279","307,449","300,398","294,642","285,913","285,296","274,260","286,584","305,577","280,656","292,802","289,882","279,126","311,598","298,341","289,470","276,496","261,260","264,238","251,405","275,629","258,495","274,077","262,730","247,384","277,830","262,807","263,674","253,381","238,207","257,632","249,996","269,876","255,280","266,491","232,078","226,010","237,776","228,305","235,281","221,061","207,642","221,343","205,577","246,341","221,414","216,627","235,926","216,866","231,369","235,225","235,270","213,847","214,074","220,044","216,842","285,556","250,955","265,179","274,234","225,118","230,937","234,517","230,295","219,180","218,855","216,130","217,877","246,688","211,967","243,237","236,538","219,136","238,141","237,844","229,372","226,867","224,460","217,188","243,398","257,127","230,323","261,654","243,456","243,571","262,241","249,692","250,056","243,846","227,651","244,153","243,440","265,867","251,279","260,305","262,650","245,701","275,857","254,731","271,141","259,943","242,458","259,693","244,200","263,423","244,610","242,435","261,332","234,784","257,979","248,283","257,881","241,805","235,491","246,933","223,891"
